label,label_encoded,cleaned_message,message_length,word_count,capital_count,special_char_count,has_free,has_win,has_winner,has_prize,has_call,has_txt,has_claim,has_urgent,has_guaranteed
ham,0,yo sorry was in the shower sup,30,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,carlos is down but i have to pick it up from him so ill swing by usf in a little bit,86,21,3,0,0,0,0,0,0,0,0,0,0
ham,0,full heat pa i have applyed oil pa,38,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,im stuck in da middle of da row on da right hand side of da lt,67,16,1,0,0,0,0,0,0,0,0,0,0
ham,0,have you laid your airtel line to rest,39,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,hi did u decide wot get his bday if not ill prob jus get him a voucher frm virgin or sumfing,97,23,1,0,0,0,0,0,0,0,0,0,0
spam,1,freemsg txt call to no claim your reward of hours talk time to use from your phone now subscribegbpmnth inc hrs stoptxtstop,144,26,13,2,0,0,0,0,1,1,1,0,0
ham,0,hey j r u feeling any better hopeso hunny i amnow feelin ill ithink i may have tonsolitusaswell damn iam layin in bedreal bored lotsof luv me xxxx,153,29,2,2,0,0,0,0,0,0,0,0,0
ham,0,and i dont plan on staying the night but i prolly wont be back til late,73,16,3,0,0,0,0,0,0,0,0,0,0
ham,0,thanx puttin da fone down on me,35,8,25,2,0,0,0,0,0,0,0,0,0
ham,0,i need an th but im off campus atm could i pick up in an hour or two,72,18,3,1,0,0,0,0,0,0,0,0,0
ham,0,oh haha den we shld had went today too gee nvm la kaiez i dun mind goin jazz oso scared hiphop open cant catch up,134,25,6,0,0,0,0,0,0,0,0,0,0
ham,0,been running but only managed minutes and then needed oxygen might have to resort to the roller option,106,19,2,2,0,0,0,0,0,0,0,0,0
ham,0,we live in the next ltgt mins,35,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,y de asking like this,22,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,just glad to be talking to you,31,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,wat time finish,19,4,2,1,0,0,0,0,0,0,0,0,0
ham,0,sorry da i gone mad so many pending works what to do,54,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,how much you got for cleaning,29,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,hows my favourite person today r u workin hard couldnt sleep again last nite nearly rang u at,101,19,0,2,0,0,0,0,0,0,0,0,0
spam,1,sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to b,108,20,15,2,0,1,0,0,0,0,0,0,0
ham,0,called dad oredi,22,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,good do you think you could send me some pix i would love to see your top and bottom,89,19,2,1,0,0,0,0,0,0,0,0,0
ham,0,nvm im going to wear my sport shoes anyway im going to be late leh,75,15,3,0,0,0,0,0,0,0,0,0,0
ham,0,sorry ill call later in meeting,34,6,3,0,0,0,0,0,1,0,0,0,0
ham,0,this is a long fuckin showr,27,6,22,0,0,0,0,0,0,0,0,0,0
ham,0,received understood n acted upon,34,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,they finally came to fix the ceiling,37,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,u need my presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha that mns prabha islove got it dont mis me,170,27,9,0,0,0,0,0,0,0,0,0,0
ham,0,jus finish blowing my hair u finish dinner already,52,9,2,1,0,0,0,0,0,0,0,0,0
ham,0,im on the bus love you,24,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,lol i knew that i saw him in the dollar store,54,13,3,0,0,0,0,0,0,0,0,0,0
spam,1,todays voda numbers ending with are selected to receive a reward if you have a match please call quoting claim code standard rates apply,166,28,4,0,0,0,0,0,1,0,1,0,0
ham,0,only saturday and sunday holiday so its very difficult,56,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,everybody had fun this evening miss you,41,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,got hella gas money want to go on a grand nature adventure with galileo in a little bit,89,18,1,1,0,0,0,0,0,0,0,0,0
ham,0,oh wow thats gay will firmware update help,43,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,these wont do have to move on to morphine,43,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,how come i din c yup i cut my hair,43,11,3,0,0,0,0,0,0,0,0,0,0
ham,0,k k pa had your lunch aha,26,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,captain vijaykanth is doing comedy in captain tvhe is drunken,66,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,of course i guess gods just got me on hold right now,55,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,do you hide anythiing or keeping distance from me,49,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,havent,7,1,1,0,0,0,0,0,0,0,0,0,0
spam,1,you are being ripped off get your mobile content from call polytruepixringtonesgames six downloads for only,143,19,5,1,0,0,0,0,1,0,0,0,0
ham,0,sorry i din lock my keypad,27,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,are you planning to come chennai,33,6,1,1,0,0,0,0,0,0,0,0,0
spam,1,we tried to contact you re your reply to our offer of a video phone anytime any network mins half price line rental camcorder reply or call,155,29,9,0,0,0,0,0,1,0,0,0,0
ham,0,god created gap btwn ur fingers so dat sum vry special will fill those gaps by holding ur hands now plz dont ask y he created so much gap between legs,157,32,2,3,0,0,0,0,0,0,0,0,0
ham,0,we are okay going to sleep now later,38,8,3,0,0,0,0,0,0,0,0,0,0
ham,0,finally it has happened aftr decades beer is now cheaper than petrol the goverment expects us to drink but dont drive,135,24,24,3,0,0,0,0,0,0,0,0,0
spam,1,a xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive a reward just call,158,27,30,1,0,0,0,0,1,0,0,0,0
ham,0,where r e meeting tmr,22,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,lol yes but it will add some spice to your day,48,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,our prasanth ettans mother passed away last night just pray for her and family,80,14,3,0,0,0,0,0,0,0,0,0,0
ham,0,k ill work something out,26,5,2,0,0,0,0,0,0,0,0,0,0
spam,1,private your account statement for shows unredeemed s i m points call identifier code expires,136,20,17,1,0,0,0,0,1,0,0,0,0
ham,0,this message is from a great doctor in india do not drink appy fizz it contains cancer causing age,106,20,14,0,0,0,0,0,0,0,0,0,0
ham,0,you call him and tell now infront of them call him now,56,12,2,0,0,0,0,0,1,0,0,0,0
ham,0,ok no prob,13,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,ladies first and genus second k,33,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,no yes please been swimming,30,5,3,1,0,0,0,0,0,0,0,0,0
ham,0,mum not going robinson already,31,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,ok set let u noe e details later,35,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,nottel software name,24,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,i send the print outs da,26,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,im realy soz imat my mums nite what about moro,49,10,37,0,0,0,0,0,0,0,0,0,0
ham,0,when i was born god said oh no another idiot when you were born god said oh no competition who knew one day these two will become freinds forever,159,29,46,3,0,0,0,0,0,0,0,0,0
ham,0,i didnt get ur full msgsometext is missing send it again,59,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,probably not im almost out of gas and i get some cash tomorrow,64,13,3,0,0,0,0,0,0,0,0,0,0
spam,1,customer service announcement we recently tried to make a delivery to you but were unable to do so please call to reschedule ref,152,24,3,0,0,0,0,0,1,0,0,0,0
ham,0,i forgot ask all smth theres a card on da present lei how all want write smth or sign on it,109,25,5,2,0,0,0,0,0,0,0,0,0
ham,0,im leaving my house now,25,5,1,0,0,0,0,0,0,0,0,0,0
spam,1,hi babe its chloe how r u i was smashed on saturday night it was great how was your weekend u been missing me sp visionsmscom text stop to stop ptext,160,31,8,4,0,0,0,0,0,0,0,0,0
ham,0,ready then call me,24,5,1,0,0,0,0,0,1,0,0,0,0
ham,0,wewa is iriver all mb,36,8,3,0,0,0,0,0,0,0,0,0,0
ham,0,it is a good thing im now getting the connection to bw,55,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,sry dajst nw only i came to home,36,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,thats cool hell be here all night lemme know when youre around,66,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,are you staying in town,25,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,haha yeah oz is kind of a shitload,37,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,ok u can take me shopping when u get paid d,44,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,alright well bring it to you see you in like ltgt mins,63,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,but pls dont play in others life,33,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,eatin my lunch,17,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,hmmmbut you should give it on one day,40,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,didnt try g and i decided not to head out,43,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,ok no prob,10,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,surly ill give it to you while coming to review,51,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,by march ending i should be ready but will call you for sure the problem is that my capital never complete how far with you hows work and the ladies,154,30,5,0,0,0,0,0,1,0,0,0,0
ham,0,pls give her the food preferably pap very slowly with loads of sugar you can take up to an hour to give it and then some water very very slowly,147,30,4,0,0,0,0,0,0,0,0,0,0
spam,1,urgent your mobile no was awarded a bonus caller prize on this is our nd attempt to contact you call boxqu,155,25,23,3,0,0,0,1,1,0,0,1,0
ham,0,a guy who gets used but is too dumb to realize it,50,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,okey dokey ill be over in a bit just sorting some stuff out,64,13,1,0,0,0,0,0,0,0,0,0,0
ham,0,yes fine,9,2,1,0,0,0,0,0,0,0,0,0,0
ham,0,i liked the new mobile,22,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,anytime,10,1,1,0,0,0,0,0,0,0,0,0,0
ham,0,mmmmmmm snuggles into you deep contented sigh whispers i fucking love you so much i can barely stand it,124,22,3,0,0,0,0,0,0,0,0,0,0
ham,0,yar but they say got some error,32,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,hey anyway i have to,24,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,wow so healthy old airport rd lor cant thk of anything else but ill b bathing my dog later,95,19,4,0,0,0,0,0,0,0,0,0,0
ham,0,wif my family booking tour package,35,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,did you say bold then torch later or one torch and bold,59,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,haha awesome i might need to take you up on that what you doin tonight,73,15,2,1,0,0,0,0,0,0,0,0,0
ham,0,ya i knw u vl givits ok thanks kanoanyway enjoy wit ur family wit st salary,88,16,1,0,0,0,0,0,0,0,0,0,0
ham,0,huh so slow i tot u reach long ago liao u more days only i more leh,77,19,2,0,0,0,0,0,0,0,0,0,0
ham,0,thats cool princess i will cover your face in hot sticky cum,64,13,2,1,0,0,0,0,0,0,0,0,0
ham,0,big brothers really scraped the barrel with this shower of social misfits,76,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,oops i thk i dun haf enuff i go check then tell,55,13,3,0,0,0,0,0,0,0,0,0,0
ham,0,s min to go for lunch,26,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,hey what happened u switch off ur cell d whole day this isnt good now if u do care give me a call tomorrow,112,24,5,1,0,0,0,0,1,0,0,0,0
ham,0,k will do addie amp i are doing some art so ill be here when you get home,77,18,3,0,0,0,0,0,0,0,0,0,0
ham,0,aiyo her lesson so early im still sleepin haha okie u go home liao den confirm w me lor,102,19,4,0,0,0,0,0,0,0,0,0,0
ham,0,forgot to tell smth can like number the sections so that its clearer,79,15,4,0,0,0,0,0,0,0,0,0,0
ham,0,yup anything lor if u dun wan its ok,42,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,im home my love if your still awake loving kiss,59,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,hello peach my cake tasts lush,32,6,25,2,0,0,0,0,0,0,0,0,0
spam,1,free game get rayman golf free from the o games arcade st get ur games settings reply post then save activ press key for arcade termsapply,153,29,28,0,1,0,0,0,0,0,0,0,0
ham,0,therell be a minor shindig at my place later tonight you interested,70,12,1,1,0,0,0,0,0,0,0,0,0
ham,0,jason says its cool if we pick some up from his place in like an hour,70,16,1,0,0,0,0,0,0,0,0,0,0
spam,1,had your mobile mths update to the latest cameravideo phones for free keep ur same number get extra free minstexts text yes for a call,143,26,29,1,1,0,0,0,1,0,0,0,0
ham,0,i career tel have added u as a contact on indyarockscom to send free sms to remove from phonebook sms no to ltgt,124,24,26,0,1,0,0,0,0,0,0,0,0
ham,0,ive reached already,21,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,i dont know ask to my brother nothing problem some thing that just i told,77,16,3,0,0,0,0,0,0,0,0,0,0
ham,0,keng rocking in ashes,25,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,wat time r going to xins hostel,36,8,2,1,0,0,0,0,0,0,0,0,0
ham,0,good morning my dear shijutta have a great amp successful day,75,11,5,0,0,0,0,0,0,0,0,0,0
ham,0,oh kafter that placement there ah,36,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,not for possession especially not first offense,48,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,nt only for driving even for many reasons she is called bbdthts it chikku then hw abt dvg coldheard tht vinobanagar violence hw is the conditionand hw ru any problem,175,31,5,2,0,0,0,0,0,0,0,0,0
ham,0,i bought the test yesterday its something that lets you know the exact day u ovulatewhen will get u in about to wks but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me,237,49,6,1,0,0,0,0,0,0,0,0,0
ham,0,we have pizza if u want,23,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,i keep seeing weird shit and bein all woah then realising its actually reasonable and im all oh,101,18,2,0,0,0,0,0,0,0,0,0,0
ham,0,many more happy returns of the day i wish you happy birthday,62,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,thinking of u x,18,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,orh i tot u say she now still dun believe,42,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,when you just put in the sign choose my number and the pin will show right,79,17,2,1,0,0,0,0,0,0,0,0,0
ham,0,the beauty of life is in next second which hides thousands of secrets i wish every second will be wonderful in ur life gud n,133,25,2,2,0,0,0,0,0,0,0,0,0
ham,0,thanx u darlinim cool thanx a few bday drinks nite morrow off take care c u soonxxx,91,18,3,2,0,0,0,0,0,0,0,0,0
ham,0,if youre still up maybe leave the credit card so i can get gas when i get back like he told me to,99,23,3,0,0,0,0,0,0,0,0,0,0
spam,1,your weekly coolmob tones are ready to download this weeks new tones include crazy frogaxel f akonlonely black eyeddont p more info in n,160,27,19,1,0,0,0,0,0,0,0,0,0
ham,0,well boy am i glad g wasted all night at applebees for nothing,62,13,3,0,0,0,0,0,0,0,0,0,0
spam,1,cashbincouk get lots of cash this weekend dear welcome to the weekend we have got our biggest and best ever cash give away these,155,25,10,3,0,0,0,0,0,0,0,0,0
ham,0,ok lor or u wan me go look u,34,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,u wan haf lunch im in da canteen now,40,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,dont make life too stressfull always find time to laugh it may not add years to your life but surely adds more life to ur years gud niswt dreams,157,29,7,3,0,0,0,0,0,0,0,0,0
ham,0,hey looks like i was wrong and one of the kappa guys numbers is still on my phone if you want i can text him and see if hes around,133,30,2,0,0,0,0,0,0,0,0,0,0
spam,1,thanks your continued support your question this week will enter u in our draw cash name the new us president txt ans to,139,27,10,1,0,0,0,0,0,1,0,0,0
ham,0,im home doc gave me pain meds says everything is fine,56,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,its only ard rest all ard at leastwhich is price bedrm,93,19,6,3,0,0,0,0,0,0,0,0,0
ham,0,me too have a lovely night xxx,31,7,2,1,0,0,0,0,0,0,0,0,0
ham,0,prepare to be pleasured,26,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,hitechnical supportproviding assistance to us customer through call and email,83,10,1,0,0,0,0,0,1,0,0,0,0
ham,0,if you text on your way to cup stop that should work and that should be bus,76,17,4,0,0,0,0,0,0,0,0,0,0
ham,0,whens your radio show,22,4,1,1,0,0,0,0,0,0,0,0,0
spam,1,your unique user id is for removal send stop to customer services,89,15,8,0,0,0,0,0,0,0,0,0,0
ham,0,im not sure if its still available though,42,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,watever relation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories feeling,120,21,1,1,0,0,0,0,0,0,0,0,0
ham,0,cheers lou yeah was a goodnite shame u neva came c ya gailxx,62,13,46,2,0,0,0,0,0,0,0,0,0
ham,0,hii got the money da,24,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,ok then u tell me wat time u coming later lor,46,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,u repeat e instructions again wats e road name of ur house,61,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,quite lor but dun tell him wait he get complacent,53,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,sorry completely forgot will pop em round this week if your still here,73,14,1,1,0,0,0,0,0,0,0,0,0
ham,0,u r the most beautiful girl ive ever seen u r my baby come and c me in the common room,87,21,66,0,0,0,0,0,0,0,0,0,0
ham,0,o we cant see if we can join denis and mina or does denis want alone time,74,17,2,1,0,0,0,0,0,0,0,0,0
ham,0,sen told that he is going to join his uncle finance in cbe,58,13,1,0,0,0,0,0,0,0,0,0,0
ham,0,yup hey then one day on fri we can ask miwa and jiayin take leave go karaoke,80,17,2,0,0,0,0,0,0,0,0,0,0
ham,0,call me i am senthil from hsbc,32,7,1,0,0,0,0,0,1,0,0,0,0
ham,0,especially since i talk about boston all up in my personal statement lol i woulda changed that if i had realized it said nyc it says boston now,147,28,3,2,0,0,0,0,0,0,0,0,0
ham,0,indeed and by the way it was either or not both,51,13,1,1,0,0,0,0,0,0,0,0,0
spam,1,urgent call from landline your complimentary ibiza holiday or cash await collection sae tcs po box sk wp ppm,147,23,20,0,0,0,0,0,1,0,0,1,0
ham,0,holy living christ what is taking you so long,45,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,thk of wat to eat tonight,29,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,thanx yup we coming back on sun finish dinner going back hotel now time flies were tog exactly a mth today hope well haf many more mths to come,157,31,5,0,0,0,0,0,0,0,0,0,0
ham,0,were on the opposite side from where we dropped you off,56,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,yup izzit still raining heavily cos im in e mrt i cant c outside,68,14,2,0,0,0,0,0,0,0,0,0,0
ham,0,send me your resume,22,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,gd luck ur exams,22,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,or u ask they all if next sat can a not if all of them can make it then im ok lor,84,22,2,0,0,0,0,0,0,0,0,0,0
ham,0,sorry that was my uncle ill keep in touch,43,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,saw guys and dolls last night with patrick swayze it was great,62,12,5,0,0,0,0,0,0,0,0,0,0
spam,1,urgent this is our nd attempt to contact u your prize from yesterday is still awaiting collection to claim call now,136,23,27,0,0,0,0,1,1,0,1,1,0
